split,class,label,lm00_x,lm00_y,lm00_z,lm01_x,lm01_y,lm01_z,lm02_x,lm02_y,lm02_z,lm03_x,lm03_y,lm03_z,lm04_x,lm04_y,lm04_z,lm05_x,lm05_y,lm05_z,lm06_x,lm06_y,lm06_z,lm07_x,lm07_y,lm07_z,lm08_x,lm08_y,lm08_z,lm09_x,lm09_y,lm09_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z,wc00_x,wc00_y,wc01_x,wc01_y,wc02_x,wc02_y,wc03_x,wc03_y,wc04_x,wc04_y,wc05_x,wc05_y,wc06_x,wc06_y,wc07_x,wc07_y,wc08_x,wc08_y,wc09_x,wc09_y,wc10_x,wc10_y,wc11_x,wc11_y,wc12_x,wc12_y,wc13_x,wc13_y,wc14_x,wc14_y,wc15_x,wc15_y,wc16_x,wc16_y,wc17_x,wc17_y,wc18_x,wc18_y,wc19_x,wc19_y,wc20_x,wc20_y,fb_x,fb_y,fb_w,fb_h,hand_detected,fb_detected,H00,H01,H02,H10,H11,H12,H20,H21,neck_cos,neck_sin,neck_len_norm,fret_thumb,fret_index,fret_mid,fret_ring,fret_pinky,str_thumb,str_index,str_mid,str_ring,str_pinky,inlay_fret3,inlay_fret5,inlay_fret7,inlay_fret9,inlay_fret12,H_valid,bund_det_rate
train,A,0,0.36239552,0.61550236,5.4888574e-07,0.3260881,0.54874074,0.003947674,0.30173573,0.47500437,-0.019684786,0.3056013,0.41257465,-0.04520427,0.31729504,0.3680326,-0.07004945,0.25466427,0.47051263,-0.07417731,0.28796872,0.3726336,-0.10405176,0.3319495,0.33575892,-0.10661443,0.36428246,0.3329664,-0.1019166,0.2753389,0.50832033,-0.09239214,0.33654672,0.39076287,-0.1179778,0.37957713,0.38335586,-0.10149319,0.39391714,0.39940757,-0.08539281,0.3133987,0.54278874,-0.1071714,0.3665555,0.4253863,-0.12277683,0.39917693,0.41702688,-0.09243869,0.4048795,0.4423403,-0.068543576,0.35538357,0.57177305,-0.1219303,0.39142135,0.4719368,-0.13084601,0.41376713,0.44039273,-0.111589015,0.419967,0.43896478,-0.09365069,0.0,0.0,-0.26293963,-0.4834899,-0.43930033,-1.0174912,-0.41130576,-1.4696095,-0.32661924,-1.7921845,-0.78019345,-1.0500206,-0.53900146,-1.7588638,-0.22049114,-2.0259116,0.013665241,-2.0461352,-0.6304672,-0.7762159,-0.18719794,-1.6275711,0.12442978,-1.6812129,0.22828065,-1.564966,-0.35483676,-0.5265945,0.03012677,-1.376827,0.26637217,-1.4373662,0.30767047,-1.2540455,-0.050780784,-0.31668913,0.210206,-1.0397068,0.37203494,-1.26815,0.41693458,-1.2784911,0.42435345,0.4392202,0.43836206,0.15625,1.0,1.0,0.14749263,-3.9712552e-18,-290.413,0.0,0.14678898,-224.88074,-8.733318e-20,-0.0,1.0,0.0,0.35039946,-1.0,-1.0,0.041666668,0.041666668,0.041666668,0.0,0.0,0.0,0.019968837,0.0,0.3829,0.3032,0.3922,0.4984,0.3041,1.0,1.0
train,A,0,0.3472066,0.79176396,3.8900347e-07,0.2998171,0.7072952,-0.0059004803,0.26079234,0.63083065,-0.030315943,0.25528604,0.5583376,-0.05614871,0.25731397,0.5043752,-0.07951874,0.18795367,0.6808955,-0.06679327,0.20190035,0.57492113,-0.10330237,0.24446927,0.52668667,-0.11804779,0.2780015,0.51170856,-0.12390792,0.21525295,0.7252027,-0.08371516,0.25364357,0.593781,-0.1199546,0.29908982,0.5619566,-0.12158734,0.319761,0.56521904,-0.12014359,0.25835493,0.7550974,-0.09950221,0.2891016,0.6239183,-0.12908104,0.32607242,0.58885133,-0.11881724,0.33918756,0.5959234,-0.108207606,0.30437484,0.7720414,-0.11561352,0.3278374,0.655483,-0.13175343,0.34750992,0.6168585,-0.12209481,0.35157126,0.6166966,-0.112925865,0.0,0.0,-0.32065228,-0.57154226,-0.5847059,-1.0889254,-0.6219633,-1.5794358,-0.60824174,-1.9445624,-1.0775553,-0.75017077,-0.9831876,-1.4672266,-0.69515294,-1.7935961,-0.46826345,-1.8949428,-0.8928397,-0.4503745,-0.6330767,-1.3396149,-0.32557318,-1.5549488,-0.18570544,-1.532874,-0.6011982,-0.24809752,-0.39315662,-1.1356964,-0.14300041,-1.3729705,-0.054259274,-1.3251185,-0.28981304,-0.13344917,-0.13105798,-0.9221197,0.0020524126,-1.1834654,0.029532721,-1.1845607,0.5103448,0.18205275,0.48965517,0.45670873,1.0,1.0,0.13204226,4.3298823e-18,-312.67606,7.6567105e-19,0.05021971,-31.889517,6.841163e-20,1.6664913e-35,1.0,0.0,0.39139998,-1.0,-1.0,-1.0,-1.0,-1.0,0.70575064,0.72180754,0.83897305,0.9062027,0.9516872,0.5079,0.4599,0.256,0.4191,0.138,1.0,0.0
train,A,0,0.33676767,0.7875384,3.6514243e-07,0.28846258,0.7069551,-0.0062573096,0.25078607,0.6269635,-0.031351518,0.24918804,0.55554056,-0.058100916,0.25813127,0.51002294,-0.0836096,0.18360573,0.68215245,-0.06515403,0.20372532,0.57447153,-0.10063782,0.24551404,0.52745545,-0.11665465,0.27763698,0.5103477,-0.124132246,0.21377456,0.7277727,-0.081796974,0.25523046,0.5934933,-0.11665889,0.29850334,0.5614146,-0.11943027,0.32035282,0.56590515,-0.119745806,0.2583813,0.75882775,-0.09724443,0.28911844,0.6217932,-0.12508991,0.32342792,0.5881822,-0.115908414,0.3379174,0.595257,-0.1066956,0.30454865,0.77432734,-0.11297312,0.32524472,0.6554887,-0.12620124,0.34333488,0.6195558,-0.11557476,0.3488533,0.61918736,-0.106773145,0.0,0.0,-0.35324898,-0.5892956,-0.6287725,-1.1742638,-0.6404587,-1.6965706,-0.575058,-2.0294352,-1.1200536,-0.77067405,-0.97292167,-1.5581309,-0.6673262,-1.9019535,-0.43241525,-2.02706,-0.8994329,-0.4370589,-0.5962712,-1.4190272,-0.27982217,-1.6536145,-0.1200397,-1.6207757,-0.5732295,-0.2099574,-0.34845275,-1.2120734,-0.09755194,-1.4578664,0.008407711,-1.4061295,-0.23561358,-0.096610874,-0.08426585,-0.9656624,0.048025165,-1.2284355,0.08838057,-1.2311298,0.51012933,0.18119267,0.4898707,0.4572821,1.0,1.0,0.13198416,1.9544711e-17,-312.40652,-7.6567105e-19,0.05015674,-31.69906,1.9537581e-20,5.9397513e-20,1.0,0.0,0.39157227,-1.0,-1.0,-1.0,-1.0,-1.0,0.7190972,0.71980745,0.8413023,0.90548986,0.9578216,0.5066,0.4629,0.243,0.3794,0.1095,1.0,0.0
train,A,0,0.17803788,0.9580164,7.479851e-07,0.13607585,0.8560175,0.0007414506,0.12076209,0.74689937,-0.030489832,0.14559102,0.66051346,-0.06343909,0.17523661,0.59772694,-0.09490032,0.054360084,0.7171204,-0.09749588,0.12409568,0.5926096,-0.148357,0.19408616,0.55957925,-0.16802287,0.24249738,0.5680014,-0.17374831,0.070109725,0.78156346,-0.120471,0.18267031,0.6448716,-0.1693844,0.2549446,0.63154453,-0.1697482,0.28797415,0.64729124,-0.16448228,0.11295989,0.8428131,-0.13980715,0.2209777,0.7031847,-0.17577603,0.2805745,0.6814559,-0.16116694,0.30233812,0.6964453,-0.14602365,0.1644622,0.8940933,-0.1582519,0.25216874,0.7790245,-0.17710024,0.29455444,0.74242085,-0.16437791,0.3121495,0.73423606,-0.15088336,0.0,0.0,-0.20286874,-0.49312186,-0.27690437,-1.020662,-0.15686692,-1.4383014,-0.013542958,-1.7418479,-0.5979301,-1.1646307,-0.26078784,-1.7665881,0.07758669,-1.9262758,0.31163457,-1.8855584,-0.5217872,-0.8530757,0.022395842,-1.5139233,0.37181157,-1.5783541,0.5314956,-1.5022253,-0.3146247,-0.55695957,0.20759591,-1.2320039,0.4957214,-1.3370535,0.60093933,-1.2645862,-0.06563274,-0.30904138,0.35839152,-0.86535054,0.56330854,-1.0423137,0.6483732,-1.0818838,0.0,0.42345184,1.0,0.57654816,1.0,1.0,0.06465517,0.0,-0.0,1.5313421e-18,0.0397812,-58.756836,3.8283554e-20,-0.0,1.0,0.0,0.799338,0.125,0.16666667,0.20833333,0.20833333,0.20833333,0.30227327,0.2507155,0.3882406,0.47349635,0.53904295,0.4233,0.3948,0.316,0.3249,0.3698,1.0,1.0
train,A,0,0.2754165,0.9478575,5.2786476e-07,0.22741385,0.8399637,0.00947082,0.21934178,0.7155441,-0.015187768,0.24831861,0.6192631,-0.040897053,0.2838914,0.5546669,-0.06433443,0.16429205,0.6713094,-0.09764626,0.24180499,0.54418397,-0.13681741,0.30988112,0.5164678,-0.14477205,0.3547809,0.51867807,-0.14350979,0.18578713,0.73760986,-0.119480416,0.31103307,0.60490054,-0.15599799,0.37449163,0.5998666,-0.14451225,0.4006884,0.6196177,-0.13241723,0.23385666,0.8024978,-0.13535193,0.35158488,0.66223174,-0.15918806,0.4014479,0.64735466,-0.13365643,0.41591734,0.66810215,-0.11225235,0.28908405,0.8565157,-0.14957696,0.37844747,0.7370393,-0.15693101,0.4135123,0.70116454,-0.13590387,0.425378,0.69176865,-0.11708736,0.0,0.0,-0.21002646,-0.47206894,-0.24534424,-1.0164431,-0.11856163,-1.4377023,0.03708039,-1.720331,-0.48620388,-1.2099837,-0.14706077,-1.7661968,0.15079343,-1.8874637,0.34724393,-1.8777931,-0.39215627,-0.9198986,0.15583357,-1.5005431,0.43348446,-1.522568,0.5481035,-1.4361509,-0.18183714,-0.6359937,0.33326033,-1.2497013,0.5514265,-1.3147931,0.61473477,-1.2240164,0.059799787,-0.39964867,0.4507925,-0.9223949,0.6042119,-1.0793582,0.65612805,-1.1204681,0.4174569,0.6232798,0.3528017,0.17058486,1.0,1.0,0.18326207,-1.6833592e-17,-354.9786,1.5904706e-17,0.13445379,-292.30252,2.1702588e-19,-3.9806316e-20,1.0,0.0,0.2820078,-1.0,-1.0,0.041666668,0.041666668,0.041666668,0.0,0.0,0.0,0.26275676,0.40149418,0.6203,0.626,0.6337,0.5472,0.5948,1.0,1.0
train,A,0,0.29409927,0.9314872,5.892785e-07,0.25189292,0.8265604,0.005751055,0.24130078,0.71069103,-0.022157447,0.26581758,0.6222067,-0.050800685,0.29403555,0.5570413,-0.07674341,0.18390688,0.6725593,-0.10686382,0.24493662,0.54155844,-0.15521272,0.31489784,0.5060125,-0.16466576,0.3620601,0.5214073,-0.1598133,0.20459324,0.7366308,-0.12934577,0.3352085,0.59951586,-0.17077488,0.40161762,0.59627724,-0.15451528,0.42051443,0.6223237,-0.13528466,0.25171092,0.8003861,-0.14708507,0.37433803,0.6544317,-0.17980543,0.42824936,0.6422182,-0.14849769,0.4384399,0.6684481,-0.118657224,0.30505124,0.85565555,-0.16319945,0.40009117,0.73531836,-0.17759413,0.4379331,0.7009312,-0.1513342,0.44540438,0.6997583,-0.12483703,0.0,0.0,-0.19683015,-0.48932838,-0.24622685,-1.0296874,-0.13189223,-1.442336,-0.00029714723,-1.7462361,-0.5138844,-1.2075155,-0.22927104,-1.8184407,0.09699453,-1.9842099,0.3169367,-1.912416,-0.41741318,-0.9087168,0.19171375,-1.5481551,0.501414,-1.5632585,0.5895397,-1.4417903,-0.19767892,-0.6113928,0.3741951,-1.2920539,0.62561166,-1.349012,0.67313546,-1.2266883,0.051074717,-0.35364243,0.4942954,-0.91483736,0.6707719,-1.0752026,0.70561445,-1.0806725,0.0,0.42115825,1.0,0.57884175,1.0,1.0,0.06465517,0.0,-0.0,0.0,0.039623577,-58.207035,1.9141777e-20,-0.0,1.0,0.0,0.799338,0.20833333,0.25,0.29166666,0.29166666,0.33333334,0.23474988,0.17318904,0.34753096,0.42721492,0.48130605,0.4597,0.4491,0.461,0.4302,0.4155,1.0,1.0
train,A,0,0.29950306,0.95818096,5.0985835e-07,0.25606304,0.8440108,0.00727624,0.24272558,0.72345877,-0.019398004,0.2656718,0.63241774,-0.047697786,0.29566425,0.57233375,-0.073797315,0.18360429,0.6921801,-0.0983576,0.24658854,0.56248784,-0.14395297,0.31700912,0.5283866,-0.15754691,0.36331803,0.5360089,-0.15857479,0.20402673,0.76215696,-0.12173859,0.32690376,0.6222908,-0.16207191,0.39337108,0.6132244,-0.15331492,0.41636258,0.6344123,-0.14233258,0.25129732,0.827137,-0.14015265,0.36536705,0.68007755,-0.17024258,0.41942734,0.6610396,-0.14625923,0.43444735,0.68042326,-0.124342054,0.30572945,0.8783407,-0.15704331,0.39662716,0.7555223,-0.17080939,0.4357046,0.7175455,-0.14997539,0.44726384,0.70821387,-0.12966044,0.0,0.0,-0.1992302,-0.5236221,-0.2604002,-1.0765133,-0.15516134,-1.4940573,-0.017606033,-1.7696223,-0.53154993,-1.2199675,-0.24268338,-1.8147789,0.08028857,-1.9711784,0.29267645,-1.93622,-0.43788585,-0.89903057,0.12566863,-1.5405029,0.43050963,-1.5820844,0.53595626,-1.4849097,-0.22108735,-0.6010108,0.30207396,-1.2754737,0.5500122,-1.3627881,0.6188989,-1.2738882,0.028556276,-0.36617362,0.4454431,-0.9294593,0.624665,-1.1036334,0.67767954,-1.1464313,0.0,0.4274656,1.0,0.5725344,1.0,1.0,0.06465517,0.0,-0.0,0.0,0.04006009,-59.729595,3.8283554e-20,-0.0,1.0,0.0,0.799338,0.20833333,0.25,0.29166666,0.29166666,0.33333334,0.2530296,0.18958388,0.36145723,0.4418209,0.49036053,0.5085,0.4587,0.4336,0.4345,0.4185,1.0,1.0
train,A,0,0.21516056,0.97694016,8.576256e-07,0.1810744,0.86888653,-0.0009416445,0.17436358,0.7515188,-0.030069888,0.20598564,0.6693928,-0.0588598,0.2434141,0.62073624,-0.08560244,0.119465716,0.7318538,-0.10163003,0.17066301,0.61726254,-0.15034166,0.2362148,0.57719505,-0.16887696,0.2899205,0.5745162,-0.17351116,0.13504729,0.8010656,-0.12063427,0.24680868,0.6672421,-0.16735078,0.31244224,0.6473564,-0.1644596,0.3423686,0.6649958,-0.15340629,0.18061917,0.8652223,-0.13493617,0.2927793,0.7258983,-0.1655454,0.34540284,0.70096874,-0.14093015,0.35787374,0.71879655,-0.115478374,0.23346537,0.91440815,-0.14901426,0.3203805,0.80360687,-0.16462559,0.35933018,0.76145625,-0.14644457,0.37434602,0.7475412,-0.12542339,0.0,0.0,-0.17637335,-0.55910593,-0.21109734,-1.1664063,-0.047474176,-1.5913538,0.14619336,-1.8431194,-0.49515745,-1.2681596,-0.23024535,-1.8610934,0.108941734,-2.068416,0.3868332,-2.0822775,-0.41453314,-0.91003424,0.16375802,-1.6024823,0.50336826,-1.7053777,0.6582174,-1.6141055,-0.17872886,-0.57806605,0.40162554,-1.2989752,0.6739175,-1.4279693,0.7384462,-1.3357222,0.09471527,-0.32356173,0.54444355,-0.896885,0.7459823,-1.1149865,0.82367927,-1.1869878,0.34633622,0.66341746,0.31681034,0.12901376,1.0,1.0,0.20408164,1.6908516e-17,-327.9592,3.69473e-17,0.17777778,-411.37778,1.812609e-19,-0.0,1.0,0.0,0.25323856,-1.0,-1.0,0.041666668,0.041666668,0.083333336,0.0,0.0,0.012234031,0.4292497,0.6520526,0.6089,0.5835,0.5357,0.6218,0.4902,1.0,1.0
train,A,0,0.16504216,0.96894836,1.0657966e-06,0.13250878,0.86980003,-0.012686538,0.12030133,0.76322615,-0.052704986,0.14308777,0.6821991,-0.09059903,0.17360654,0.6265694,-0.12824541,0.047896963,0.76117414,-0.12527502,0.10858462,0.6421938,-0.17746636,0.17599365,0.5968978,-0.19470967,0.22757158,0.59221756,-0.19951715,0.06534988,0.83299875,-0.1439886,0.17023069,0.68609995,-0.19913258,0.24538676,0.65979594,-0.19885781,0.2857771,0.66746664,-0.19178796,0.110914625,0.8962585,-0.15859237,0.21334264,0.7479286,-0.19873424,0.27720344,0.7115625,-0.18192707,0.30734533,0.7147351,-0.16479175,0.16453215,0.9462209,-0.17315014,0.24152118,0.82635707,-0.19850661,0.2873975,0.7771226,-0.18758772,0.31223357,0.75758886,-0.17473198,0.0,0.0,-0.19297926,-0.5881213,-0.2653906,-1.2202889,-0.13022754,-1.7009195,0.05080162,-2.0309002,-0.69487387,-1.2324609,-0.33489096,-1.9382204,0.06496129,-2.2069042,0.3709077,-2.2346659,-0.5913479,-0.8064166,0.030776935,-1.6777809,0.47658262,-1.8338091,0.71616715,-1.7883086,-0.32107002,-0.4311769,0.28650543,-1.3110298,0.66531056,-1.5267438,0.8441042,-1.5079249,-0.0030252254,-0.13481337,0.453653,-0.8458133,0.72577906,-1.1378589,0.87309986,-1.2537278,0.0,0.4369266,1.0,0.5630734,1.0,1.0,0.06465517,0.0,-0.0,0.0,0.040733196,-62.077393,-0.0,-0.0,1.0,0.0,0.799338,0.125,0.16666667,0.20833333,0.20833333,0.20833333,0.3367994,0.27579167,0.40943158,0.49337882,0.5694857,0.4037,0.3577,0.3167,0.3823,0.3952,1.0,1.0
train,A,0,0.20816979,0.9673506,8.76143e-07,0.17239495,0.8646471,-0.0063310955,0.16261137,0.7503536,-0.040551305,0.19153515,0.66364336,-0.07384117,0.22404617,0.6050019,-0.10541503,0.09244671,0.74491006,-0.11146433,0.1538756,0.62421465,-0.16095276,0.22343442,0.5847944,-0.17750427,0.27404517,0.5851666,-0.18175872,0.1122528,0.8128155,-0.13134013,0.22420502,0.6692974,-0.18163562,0.29236597,0.65374684,-0.17815508,0.32046485,0.6711466,-0.16932209,0.1574776,0.8739047,-0.1473067,0.26397792,0.7241648,-0.1830911,0.31966174,0.7017971,-0.16124025,0.3378458,0.72035086,-0.14020827,0.20991924,0.9249855,-0.16316243,0.2929383,0.8023239,-0.18368109,0.33332083,0.75900567,-0.16888529,0.3499964,0.74710846,-0.15275933,0.0,0.0,-0.19669227,-0.5646702,-0.250483,-1.1930629,-0.09145828,-1.669801,0.087289326,-1.9922152,-0.6362526,-1.2229917,-0.29851276,-1.8865825,0.08392587,-2.1033175,0.36218688,-2.1012712,-0.52735746,-0.8496435,0.08816267,-1.6387148,0.46291575,-1.7242126,0.6174051,-1.6285479,-0.27870873,-0.51377124,0.3068365,-1.3370506,0.61298954,-1.4600292,0.7129667,-1.3580197,0.009618616,-0.23292577,0.46606243,-0.90732706,0.68808806,-1.1454933,0.7797713,-1.2109048,0.0,0.43463302,1.0,0.565367,1.0,1.0,0.06465517,0.0,-0.0,1.5313421e-18,0.040567953,-61.501015,1.9141777e-20,-0.0,1.0,0.0,0.799338,0.16666667,0.16666667,0.20833333,0.25,0.25,0.30134216,0.26625812,0.41833633,0.50536704,0.55269486,0.3607,0.4819,0.3075,0.3249,0.3115,1.0,1.0
train,A,0,0.27499068,0.9796655,7.9889924e-07,0.23748975,0.87358516,-0.0061259107,0.23256083,0.74085337,-0.037962165,0.27224207,0.6426812,-0.06826869,0.31363457,0.58548325,-0.09509494,0.17295085,0.73911166,-0.11032471,0.24292792,0.6078642,-0.15531644,0.31034356,0.5668784,-0.16396976,0.35902947,0.5696224,-0.16037627,0.2002017,0.8071639,-0.12649141,0.31176198,0.65491486,-0.17114496,0.37359202,0.6408644,-0.1572304,0.39959255,0.6647089,-0.13761543,0.25231823,0.86502236,-0.1382133,0.36076504,0.71212435,-0.16606957,0.40704143,0.68971837,-0.13267377,0.41436264,0.70951575,-0.10158073,0.3118267,0.90926766,-0.15025891,0.3946224,0.7781343,-0.1604199,0.4206164,0.74483526,-0.13498715,0.4217766,0.74302435,-0.109836064,0.0,0.0,-0.19945556,-0.56420773,-0.22567089,-1.2701659,-0.014618976,-1.7923126,0.2055346,-2.0965302,-0.54271746,-1.2794296,-0.1705316,-1.9774932,0.18803076,-2.1954837,0.44697565,-2.1808891,-0.39777878,-0.91748136,0.19557485,-1.7272457,0.5244292,-1.8019757,0.66271776,-1.6751542,-0.120587535,-0.60975057,0.4562066,-1.4229665,0.702336,-1.5421368,0.7412752,-1.4368408,0.19591914,-0.37442383,0.63628304,-1.0718806,0.7745369,-1.2489876,0.78070766,-1.2586192,0.0,0.4266055,1.0,0.5733945,1.0,1.0,0.06465517,0.0,-0.0,1.5313421e-18,0.04,-59.52,-0.0,-0.0,1.0,0.0,0.799338,0.20833333,0.25,0.29166666,0.29166666,0.29166666,0.2770828,0.24942146,0.41525236,0.49339548,0.55183446,0.3022,0.4544,0.3839,0.3506,0.3634,1.0,1.0
train,A,0,0.31445664,0.7565575,4.966371e-07,0.27732852,0.65259576,0.012367784,0.27681822,0.5407251,-0.009167023,0.31002632,0.45203736,-0.03188269,0.35167018,0.3980749,-0.052917555,0.23951396,0.49269575,-0.08473639,0.3171794,0.37590456,-0.11373948,0.380248,0.36580455,-0.11167721,0.4169179,0.38724542,-0.10295387,0.26163542,0.5411222,-0.10413097,0.3814977,0.43766692,-0.12646793,0.43314976,0.45425314,-0.108028814,0.44593835,0.48413292,-0.09160322,0.3035682,0.59742767,-0.117439896,0.41167518,0.49797466,-0.12842748,0.45427334,0.5030825,-0.09913998,0.45966354,0.5320177,-0.07758932,0.34862453,0.64906543,-0.12910174,0.426331,0.5690205,-0.13165523,0.45969787,0.5549338,-0.111009054,0.47027016,0.5579091,-0.09290321,0.0,0.0,-0.16738231,-0.4686841,-0.16968289,-0.97302336,-0.019972943,-1.3728486,0.16776738,-1.616124,-0.33785924,-1.189551,0.012274888,-1.7160732,0.29660296,-1.7616063,0.46191943,-1.664946,-0.2381305,-0.9712332,0.3022369,-1.4376339,0.5350965,-1.3628594,0.5927505,-1.2281543,-0.049087595,-0.7173949,0.43828407,-1.1657524,0.6303266,-1.142725,0.6546269,-1.0122783,0.15403688,-0.48459965,0.504356,-0.845461,0.65478164,-0.90896726,0.702444,-0.895554,0.4202586,0.4397936,0.57974136,0.5602064,1.0,1.0,0.111524165,1.5537329e-18,-217.47212,3.0626842e-18,0.04094166,-62.804504,3.3017787e-20,2.4242331e-20,1.0,0.0,0.4634093,0.041666668,0.041666668,0.041666668,0.041666668,0.083333336,0.0,0.0,0.07914821,0.16462526,0.2108428,0.4017,0.4038,0.4932,0.4796,0.5453,1.0,1.0
train,A,0,0.31785983,0.7457509,4.442234e-07,0.28154495,0.64328206,0.012735696,0.2823101,0.5308303,-0.0074195587,0.31665254,0.44409743,-0.028356696,0.35805598,0.38721427,-0.04680066,0.24257916,0.4765893,-0.08475674,0.32105672,0.35972023,-0.116797075,0.38234487,0.35486788,-0.11721532,0.41742817,0.38081014,-0.109360225,0.2621452,0.52717763,-0.10333462,0.38215876,0.42702347,-0.128036,0.43457747,0.44162652,-0.111024834,0.45030928,0.4704613,-0.09569865,0.30181387,0.5844357,-0.116298504,0.4127499,0.48753715,-0.12959072,0.4575634,0.48831826,-0.10277308,0.4669122,0.51283556,-0.082647085,0.34647256,0.6357155,-0.12742734,0.4295065,0.55715257,-0.12888557,0.46131918,0.5451419,-0.10809223,0.47052333,0.5489383,-0.09040626,0.0,0.0,-0.16099702,-0.4542816,-0.15760486,-0.95282096,-0.005352364,-1.3373394,0.17820413,-1.5895231,-0.33374652,-1.1932912,0.014172996,-1.7114141,0.2858856,-1.7329264,0.44142258,-1.6179149,-0.24700321,-0.96901464,0.2850605,-1.4130344,0.51745164,-1.3482938,0.58719647,-1.2204587,-0.071137555,-0.71516883,0.42068207,-1.1447554,0.61935663,-1.1412923,0.6608033,-1.0325983,0.12685063,-0.48782697,0.49497026,-0.8361249,0.63600737,-0.88937265,0.6768127,-0.87254184,0.4252155,0.4369266,0.57478446,0.5630734,1.0,1.0,0.11248594,-1.1758852e-19,-221.93475,0.0,0.040733196,-62.077393,1.6651264e-20,2.4118898e-20,1.0,0.0,0.4594471,0.041666668,0.041666668,0.041666668,0.041666668,0.083333336,0.0,0.0,0.05955654,0.13481183,0.19892907,0.3722,0.3307,0.4573,0.4969,0.5681,1.0,1.0
train,B,1,0.43865126,0.6445533,3.5571748e-07,0.4169942,0.57533604,0.01369612,0.39955473,0.50308615,0.0046868892,0.39825013,0.44738773,-0.009167635,0.40629828,0.41247097,-0.021838067,0.36284444,0.50009906,-0.030798186,0.37124455,0.41237888,-0.056637384,0.3986959,0.3711621,-0.06373644,0.42318687,0.3626813,-0.062040415,0.3723218,0.52575046,-0.050082117,0.3906877,0.42234725,-0.08025141,0.42630413,0.40869504,-0.07696974,0.44625023,0.43511003,-0.064909026,0.39898884,0.5505561,-0.06725683,0.42376062,0.44384754,-0.09246068,0.45977756,0.42766446,-0.07902304,0.47283044,0.44779247,-0.05978409,0.43325663,0.5704238,-0.08254925,0.45557246,0.47740152,-0.09506397,0.47559527,0.45624152,-0.08248792,0.481011,0.46638426,-0.066438556,0.0,0.0,-0.15916683,-0.508707,-0.28733698,-1.0397019,-0.296925,-1.4490533,-0.23777577,-1.7056713,-0.5571364,-1.0616553,-0.49540046,-1.7063481,-0.293649,-2.0092678,-0.11365438,-2.0715966,-0.48748317,-0.87313235,-0.3525045,-1.6330863,-0.090744294,-1.7334222,0.055848017,-1.5392872,-0.29149592,-0.69082505,-0.10943762,-1.4750715,0.15526612,-1.5940078,0.25119725,-1.4460787,-0.039647475,-0.5448092,0.124361,-1.2284691,0.2715171,-1.383983,0.31131965,-1.3094397,0.4161638,0.37815368,0.44224137,0.17975917,1.0,1.0,0.14619882,8.4434994e-19,-282.30994,-7.135755e-18,0.1275917,-168.29346,-1.731342e-19,-7.554947e-20,1.0,0.0,0.35350034,0.041666668,0.041666668,0.041666668,0.083333336,0.125,0.19090706,0.0,0.31684816,0.38740054,0.49082664,0.458,0.462,0.4661,0.5277,0.478,1.0,1.0
train,B,1,0.44959402,0.6259316,3.233079e-07,0.4294797,0.55416256,0.018025046,0.41562778,0.4833039,0.010364453,0.41596332,0.42883992,-0.002920536,0.42380434,0.38988537,-0.014987436,0.37609679,0.479434,-0.027388712,0.3853926,0.39589524,-0.051658724,0.4148834,0.3576399,-0.056429546,0.4391622,0.35177556,-0.052833818,0.38583982,0.50408703,-0.048741195,0.40393856,0.40441006,-0.076196544,0.43951955,0.39282987,-0.06894054,0.45795825,0.4200003,-0.05416921,0.4117269,0.5284224,-0.06794136,0.4391936,0.42694914,-0.09057905,0.47462064,0.4129027,-0.072783284,0.4865871,0.43259853,-0.0508502,0.445457,0.5491136,-0.0850787,0.46864802,0.45930392,-0.09586748,0.48748484,0.43951413,-0.080588676,0.49126908,0.44860607,-0.062416937,0.0,0.0,-0.14626883,-0.52189535,-0.24699815,-1.0371704,-0.24455811,-1.4332254,-0.18753922,-1.7164979,-0.53446245,-1.0653117,-0.4668644,-1.6727949,-0.25241113,-1.9509827,-0.0758589,-1.9936275,-0.46361232,-0.8860381,-0.3320006,-1.6108762,-0.07326022,-1.6950859,0.060823604,-1.4975059,-0.27536488,-0.7090744,-0.07563047,-1.4469749,0.18199036,-1.5491188,0.26900896,-1.4058933,-0.0300838,-0.558611,0.1385582,-1.2116952,0.27553716,-1.3556039,0.30305567,-1.2894886,0.48857757,0.41542432,0.5112069,0.18176605,1.0,1.0,0.12647554,9.127873e-18,-286.72006,0.0,0.12618296,-182.83911,-0.0,7.471532e-20,1.0,0.0,0.4086271,-1.0,0.041666668,0.041666668,0.041666668,0.041666668,0.0,0.0,0.025175232,0.0944853,0.18255202,0.4689,0.3972,0.4327,0.5756,0.6111,1.0,1.0
